Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Site,Habitat1,Habitat2,habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Remarques,Projet,Machine,Micro
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170923_025715_002.wav,Myonat,Myonat,Smits Q.,Verte P.,Principal,Myosp,9,Myonat,9,2017,9,23,2,57,23/09/2017,2:57,22/09/2017,H-BARBA,Lagland Clouette,,,,35,41,82,4,1,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170923_025720_002.wav,Myonat,Myonat,Smits Q.,Verte P.,Principal,Myosp,6,Myonat,6,2017,9,23,2,57,23/09/2017,2:57,22/09/2017,H-BARBA,Lagland Clouette,,,,5,28,92,4,1,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170923_224744_002.wav,Myonat,Myonat,Smits Q.,Verte P.,Principal,Myosp,10,Myonat,8,2017,9,23,22,47,23/09/2017,22:47,23/09/2017,H-BARBA,Lagland Clouette,,,,30,41,129,3,1,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170924_215858_002.wav,Plesp,Plesp,Smiits Q.,Verte P.,Principal,Plesp,10,Pleaur,3,2017,9,24,21,58,24/09/2017,21:58,24/09/2017,H-BARBA,Lagland Clouette,,,,7,26,197,6,5,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170925_031218_002.wav,Plesp,Plesp,Smits Q.,Verte P.,Principal,Plesp,8,Pleaus,4,2017,9,25,3,12,25/09/2017,3:12,24/09/2017,H-BARBA,Lagland Clouette,,,,4,25,211,4,0,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170925_050739_002.wav,Myonat,Myonat,Smits Q.,Verte P.,Principal,Myosp,6,Myonat,6,2017,9,25,5,7,25/09/2017,5:07,24/09/2017,H-BARBA,Lagland Clouette,,,,8,40,98,2,1,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170926_201922_002.wav,Myonat,Myonat,Smits Q.,Verte P.,Principal,Myosp,9,Myonat,9,2017,9,26,20,19,26/09/2017,20:19,26/09/2017,H-BARBA,Lagland Clouette,,,,3,41,0,0,1,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170927_030016_002.wav,Myosp,Myoema,Smits Q.,Verte P.,Principal,Myosp,9,Myoema,5,2017,9,27,3,0,27/09/2017,3:00,26/09/2017,H-BARBA,Lagland Clouette,,,,8,64,0,0,0,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170927_233650_002.wav,ENVsp,Nycnoc,Smits Q.,Verte P.,Principal,ENVsp,7,Nycnoc,4,2017,9,27,23,36,27/09/2017,23:36,27/09/2017,H-BARBA,Lagland Clouette,,,,23,22,0,9,4,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170928_192435_002.wav,Myosp,Myobec,Smits Q.,Verte P.,Principal,Myosp,10,Myobec,3,2017,9,28,19,24,28/09/2017,19:24,28/09/2017,H-BARBA,Lagland Clouette,,,,62,44,67,6,2,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170928_203719_002.wav,ENVsp,Eptser,Smits Q.,Verte P.,Principal,ENVsp,10,Eptser,3,2017,9,28,20,37,28/09/2017,20:37,28/09/2017,H-BARBA,Lagland Clouette,,,,6,26,298,6,0,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170928_215125_002.wav,Myomyo,Myomyo,Smits Q.,Verte P.,Principal,Myosp,6,Myomyo,6,2017,9,28,21,51,28/09/2017,21:51,28/09/2017,H-BARBA,Lagland Clouette,,,,20,29,169,7,1,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot3/,H-BARBA_20170928_232728_002.wav,Pipnat,Pipnat,Smits Q.,Verte P.,Principal,Pip35,10,Pipnat,7,2017,9,28,23,27,28/09/2017,23:27,28/09/2017,H-BARBA,Lagland Clouette,,,,3,38,0,6,1,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot4/,H-BARBA_20170831_212354_002.wav,ENVsp,Eptser,Smits Q.,Verte P.,Principal,ENVsp,10,Eptser,1,2017,8,31,21,23,31/08/2017,21:23,31/08/2017,H-BARBA,TSF Meix,,,,4,25,0,7,0,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot4/,H-BARBA_20171010_025825_002.wav,Rhihip,Rhihip,Smits Q.,Verte P.,Principal,Rhisp,10,Rhihip,10,2017,10,10,2,58,10/10/2017,2:58,9/10/2017,H-BARBA,Ligne électrique Prouvy,,,,2,104,0,7,0,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot4/,H-BARBA_20171011_214032_002.wav,Pip35,Pipnat,Smits Q.,Verte P.,Principal,Pip35,8,Pipnat,5,2017,10,11,21,40,11/10/2017,21:40,11/10/2017,H-BARBA,Ligne électrique Prouvy,,,,8,37,113,6,2,0,,Barba_Lux 2017,SM4-H,
H:/Barbalux_Bis/H_lot4/,H-BARBA_20171012_050418_002.wav,ChiroSp,ChiroSp,Smits Q.,Verte P.,Principal,Myosp,2,Myobec,2,2017,10,12,5,4,12/10/2017,5:04,11/10/2017,H-BARBA,Ligne électrique Prouvy,,,,7,42,87,4,0,0,,Barba_Lux 2017,SM4-H,
G:/2017/Barba_Lux 2017/M500wav/,20170617_231324_020.wav,Barbar,Barbar,C. Brabant,T. Cambier,Principal,Barbar,9,Barbar,8,2017,6,17,23,13,17/06/2017,23:13,17/06/2017,20170617,Tombeau du chevalier,,,,45,34,53,8,5,0,,Barba_Lux 2017,M500,
G:/2017/Barba_Lux 2017/M500wav/,20170901_231525_020.wav,Barbar,Barbar,C. Brabant,T. Cambier,Principal,Barbar,7,Barbar,7,2017,9,1,23,15,1/09/2017,23:15,1/09/2017,20170901,Tunnel Ste Cécile Sud,,,,31,35,42,7,5,0,,Barba_Lux 2017,M500,
