Directory,File,Id_avantvalidation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Machine,Projet,Commentaires
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200546_713.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,5,09/06/2012,20:05,09/06/2012,COO-BALLON_0,19,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200551_178.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,5,09/06/2012,20:05,09/06/2012,COO-BALLON_0,28,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200556_246.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,5,09/06/2012,20:05,09/06/2012,COO-BALLON_0,24,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200600_477.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,28,110,30,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200604_973.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,39,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200609_723.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,30,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200614_877.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,26,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200619_018.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,22,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200623_405.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,41,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200626_561.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,5,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200628_260.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,18,110,30,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200632_183.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,25,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200636_794.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,22,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200641_252.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,33,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200646_426.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,19,110,25,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200649_985.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,13,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200651_644.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,20,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200655_369.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,6,09/06/2012,20:06,09/06/2012,COO-BALLON_0,28,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200700_000.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,7,09/06/2012,20:07,09/06/2012,COO-BALLON_0,36,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200704_738.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,7,09/06/2012,20:07,09/06/2012,COO-BALLON_0,22,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200709_570.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,7,09/06/2012,20:07,09/06/2012,COO-BALLON_0,22,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200713_639.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,7,09/06/2012,20:07,09/06/2012,COO-BALLON_0,58,111,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200718_308.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,7,09/06/2012,20:07,09/06/2012,COO-BALLON_0,33,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/09_2012/PART2/,COO-BALLON_0_20120906_200723_652.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,9,6,20,7,09/06/2012,20:07,09/06/2012,COO-BALLON_0,22,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
