Directory,File,Id_avant validation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_230029_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,3,2017,10,3,23,0,3/10/2017,23:00,3/10/2017,A-LIFE,43,57,0,3,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_230034_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,3,23,0,3/10/2017,23:00,3/10/2017,A-LIFE,29,57,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_230044_000.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoalc,0,2017,10,3,23,0,3/10/2017,23:00,3/10/2017,A-LIFE,19,57,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231234_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,23,12,3/10/2017,23:12,3/10/2017,A-LIFE,12,56,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231249_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,4,2017,10,3,23,12,3/10/2017,23:12,3/10/2017,A-LIFE,6,58,0,2,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231254_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,0,2017,10,3,23,12,3/10/2017,23:12,3/10/2017,A-LIFE,59,56,0,2,3,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231259_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoalc,1,2017,10,3,23,12,3/10/2017,23:12,3/10/2017,A-LIFE,22,59,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231324_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoalc,2,2017,10,3,23,13,3/10/2017,23:13,3/10/2017,A-LIFE,73,57,0,2,4,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231339_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,0,2017,10,3,23,13,3/10/2017,23:13,3/10/2017,A-LIFE,21,57,0,4,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231344_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,3,23,13,3/10/2017,23:13,3/10/2017,A-LIFE,34,58,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231359_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,3,23,13,3/10/2017,23:13,3/10/2017,A-LIFE,6,56,0,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231404_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,23,14,3/10/2017,23:14,3/10/2017,A-LIFE,4,52,53,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_231409_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,3,23,14,3/10/2017,23:14,3/10/2017,A-LIFE,41,59,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171003_232049_000.wav,ChiroSp,ChiroSp,,Main,Rhisp,1,Rhifer,1,2017,10,3,23,20,3/10/2017,23:20,3/10/2017,A-LIFE,2,65,0,4,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_000754_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,1,2017,10,4,0,7,4/10/2017,0:07,3/10/2017,A-LIFE,18,59,0,4,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_000759_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,0,2017,10,4,0,7,4/10/2017,0:07,3/10/2017,A-LIFE,30,59,0,5,2,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_003609_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,4,0,36,4/10/2017,0:36,3/10/2017,A-LIFE,24,56,0,2,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_003624_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,2,2017,10,4,0,36,4/10/2017,0:36,3/10/2017,A-LIFE,45,59,0,4,3,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_005339_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2017,10,4,0,53,4/10/2017,0:53,3/10/2017,A-LIFE,4,56,0,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_010859_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,4,1,8,4/10/2017,1:08,3/10/2017,A-LIFE,10,59,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_014034_000.wav,ChiroSp,ChiroSp,,Main,Rhisp,2,Rhifer,2,2017,10,4,1,40,4/10/2017,1:40,3/10/2017,A-LIFE,1,61,97,5,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_014119_000.wav,parasi,ChiroSp,C. Brabant,Main,parasi,1,parasi,1,2017,10,4,1,41,4/10/2017,1:41,3/10/2017,A-LIFE,6,56,0,2,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_014129_000.wav,ChiroSp,ChiroSp,,Main,Rhisp,2,Rhifer,2,2017,10,4,1,41,4/10/2017,1:41,3/10/2017,A-LIFE,4,59,0,5,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220214_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,4,22,2,4/10/2017,22:02,4/10/2017,A-LIFE,2,52,12,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220219_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,4,22,2,4/10/2017,22:02,4/10/2017,A-LIFE,12,56,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220234_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myomys,0,2017,10,4,22,2,4/10/2017,22:02,4/10/2017,A-LIFE,1,58,34,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220239_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoema,0,2017,10,4,22,2,4/10/2017,22:02,4/10/2017,A-LIFE,3,54,0,6,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220244_000.wav,ChiroSp,ChiroSp,C. Brabant,Main,Myosp,4,Myoalc,0,2017,10,4,22,2,4/10/2017,22:02,4/10/2017,A-LIFE,10,59,0,2,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220249_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,22,2,4/10/2017,22:02,4/10/2017,A-LIFE,33,56,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220259_000.wav,ChiroSp,ChiroSp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,4,22,2,4/10/2017,22:02,4/10/2017,A-LIFE,3,50,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220434_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,4,22,4,4/10/2017,22:04,4/10/2017,A-LIFE,3,53,0,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220454_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,4,22,4,4/10/2017,22:04,4/10/2017,A-LIFE,7,56,0,5,3,3,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220459_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoema,0,2017,10,4,22,4,4/10/2017,22:04,4/10/2017,A-LIFE,23,57,0,2,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220509_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,4,22,5,4/10/2017,22:05,4/10/2017,A-LIFE,14,57,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220509_000.wav,ChiroSp,ChiroSp,,Secondary,Myosp,0,Myoema,0,2017,10,4,22,5,4/10/2017,22:05,4/10/2017,A-LIFE,2,93,0,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220724_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,4,22,7,4/10/2017,22:07,4/10/2017,A-LIFE,20,57,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_220724_000.wav,ChiroSp,Myosp,C. Brabant,Secondary,Myosp,4,Myoalc,0,2017,10,4,22,7,4/10/2017,22:07,4/10/2017,A-LIFE,4,56,0,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_221909_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,22,19,4/10/2017,22:19,4/10/2017,A-LIFE,19,56,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_222144_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,4,22,21,4/10/2017,22:21,4/10/2017,A-LIFE,12,59,0,5,5,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_222154_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,22,21,4/10/2017,22:21,4/10/2017,A-LIFE,13,53,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_222159_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,22,21,4/10/2017,22:21,4/10/2017,A-LIFE,11,55,0,5,5,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_222214_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,22,22,4/10/2017,22:22,4/10/2017,A-LIFE,24,57,0,6,5,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_222219_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,4,22,22,4/10/2017,22:22,4/10/2017,A-LIFE,14,60,0,5,5,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_222229_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,4,22,22,4/10/2017,22:22,4/10/2017,A-LIFE,16,56,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_222609_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,22,26,4/10/2017,22:26,4/10/2017,A-LIFE,18,57,0,6,5,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_223424_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,1,2017,10,4,22,34,4/10/2017,22:34,4/10/2017,A-LIFE,53,57,0,2,1,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_223429_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,3,2017,10,4,22,34,4/10/2017,22:34,4/10/2017,A-LIFE,18,57,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_223429_000.wav,ChiroSp,ChiroSp,,Secondary,Myosp,0,Myoema,0,2017,10,4,22,34,4/10/2017,22:34,4/10/2017,A-LIFE,5,56,0,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_224544_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,22,45,4/10/2017,22:45,4/10/2017,A-LIFE,6,56,0,2,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_224549_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,0,2017,10,4,22,45,4/10/2017,22:45,4/10/2017,A-LIFE,26,57,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230004_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,0,2017,10,4,23,0,4/10/2017,23:00,4/10/2017,A-LIFE,27,57,0,5,4,3,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230334_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,4,23,3,4/10/2017,23:03,4/10/2017,A-LIFE,9,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230349_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoema,0,2017,10,4,23,3,4/10/2017,23:03,4/10/2017,A-LIFE,6,56,0,1,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230354_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,4,23,3,4/10/2017,23:03,4/10/2017,A-LIFE,19,59,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230354_000.wav,ChiroSp,Myosp,C. Brabant,Secondary,Myosp,3,Myoema,1,2017,10,4,23,3,4/10/2017,23:03,4/10/2017,A-LIFE,6,59,0,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230404_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoema,1,2017,10,4,23,4,4/10/2017,23:04,4/10/2017,A-LIFE,2,55,0,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230414_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,0,2017,10,4,23,4,4/10/2017,23:04,4/10/2017,A-LIFE,61,56,0,5,4,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230419_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,4,23,4,4/10/2017,23:04,4/10/2017,A-LIFE,24,56,0,6,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_231359_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,4,23,13,4/10/2017,23:13,4/10/2017,A-LIFE,4,58,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_001459_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,14,5/10/2017,0:14,4/10/2017,A-LIFE,4,55,0,3,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_001524_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,5,0,15,5/10/2017,0:15,4/10/2017,A-LIFE,44,57,0,5,4,2,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003154_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,31,5/10/2017,0:31,4/10/2017,A-LIFE,11,55,0,5,4,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003159_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,31,5/10/2017,0:31,4/10/2017,A-LIFE,11,59,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003224_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,5,0,32,5/10/2017,0:32,4/10/2017,A-LIFE,7,55,0,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003229_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,5,0,32,5/10/2017,0:32,4/10/2017,A-LIFE,15,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003249_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,0,32,5/10/2017,0:32,4/10/2017,A-LIFE,7,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003254_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,32,5/10/2017,0:32,4/10/2017,A-LIFE,25,57,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003309_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,3,52,0,2,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003329_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,0,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,14,56,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003334_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,37,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003339_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,26,56,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003344_000.wav,ChiroSp,ChiroSp,,Main,Myosp,2,Myoalc,2,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,8,53,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003349_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,21,56,0,5,4,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003354_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,0,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,7,55,23,1,0,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003554_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,5,0,35,5/10/2017,0:35,4/10/2017,A-LIFE,3,57,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003829_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,0,38,5/10/2017,0:38,4/10/2017,A-LIFE,21,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003914_000.wav,ChiroSp,ChiroSp,,Main,Myosp,1,Myoalc,1,2017,10,5,0,39,5/10/2017,0:39,4/10/2017,A-LIFE,7,54,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_004044_000.wav,ChiroSp,PippiT,C. Brabant,Main,Pip50,0,PippiT,0,2017,10,5,0,40,5/10/2017,0:40,4/10/2017,A-LIFE,1,52,36,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_004054_000.wav,ChiroSp,ChiroSp,,Main,Myosp,0,Myoalc,0,2017,10,5,0,40,5/10/2017,0:40,4/10/2017,A-LIFE,8,52,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_004104_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,0,2017,10,5,0,41,5/10/2017,0:41,4/10/2017,A-LIFE,10,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
