Dossier;Fichier;Id_avant validation;Id;Validation;Contact;Groupe;IGp;Espece;ISp;Annee;Mois;Jour;Heure;Minute;Date;Temps;Date_nuit;Lieu;NbCris;Fdom;IntMed;Iqual;Ics;Ibuz;Site ;X-WGS84;Y-WGS84;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031049_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;3;10;08-08-18;03:10;07-08-18;A-LPB;23;46;0;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031214_000.wav;ChiroSp;ChiroSp;;Principal;ENVsp;0;Eptser;0;2018;8;8;3;12;08-08-18;03:12;07-08-18;A-LPB;2;27;0;4;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031219_000.wav;ENVsp;ENVsp;;Principal;ENVsp;6;Nyclei;0;2018;8;8;3;12;08-08-18;03:12;07-08-18;A-LPB;3;26;250;4;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031304_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;13;08-08-18;03:13;07-08-18;A-LPB;5;45;0;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031444_000.wav;ChiroSp;ChiroSp;;Principal;ENVsp;1;Nyclei;1;2018;8;8;3;14;08-08-18;03:14;07-08-18;A-LPB;3;26;0;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031714_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;3;17;08-08-18;03:17;07-08-18;A-LPB;47;47;64;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031719_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;17;08-08-18;03:17;07-08-18;A-LPB;9;46;44;4;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031724_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;17;08-08-18;03:17;07-08-18;A-LPB;15;45;77;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031744_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;3;17;08-08-18;03:17;07-08-18;A-LPB;7;48;86;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031749_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;17;08-08-18;03:17;07-08-18;A-LPB;27;47;75;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031759_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;17;08-08-18;03:17;07-08-18;A-LPB;12;44;92;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031814_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;9;47;0;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031819_000.wav;ChiroSp;ChiroSp;;Principal;ENVsp;1;Nyclei;1;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;3;25;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031824_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;17;47;75;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031829_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;28;48;66;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031834_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;12;47;83;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031839_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;2;48;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031844_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;5;47;80;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031854_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;37;47;77;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031859_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;18;08-08-18;03:18;07-08-18;A-LPB;42;47;77;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031904_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;31;47;86;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031909_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;70;47;64;5;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031914_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;23;49;81;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031924_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;25;50;81;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031929_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;37;50;71;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031934_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;17;50;64;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031939_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;27;50;0;5;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031944_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;35;50;78;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031949_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;2;49;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031954_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;36;50;0;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031959_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;19;08-08-18;03:19;07-08-18;A-LPB;36;50;70;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032004_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;6;2018;8;8;3;20;08-08-18;03:20;07-08-18;A-LPB;4;51;160;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032009_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;3;20;08-08-18;03:20;07-08-18;A-LPB;27;50;79;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032014_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;20;08-08-18;03:20;07-08-18;A-LPB;48;50;72;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032019_000.wav;parasi;parasi;;Principal;parasi;0;parasi;0;2018;8;8;3;20;08-08-18;03:20;07-08-18;A-LPB;6;26;0;6;4;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032024_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;20;08-08-18;03:20;07-08-18;A-LPB;33;50;75;6;5;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032049_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;20;08-08-18;03:20;07-08-18;A-LPB;27;50;113;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032059_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;20;08-08-18;03:20;07-08-18;A-LPB;6;49;96;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032104_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;23;49;85;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032114_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;48;50;78;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032119_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;53;45;87;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032124_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;9;44;100;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032129_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;24;47;86;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032134_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;0;PippiT;0;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;2;41;0;2;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032139_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;39;51;74;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032149_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;5;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;31;51;88;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032159_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;21;08-08-18;03:21;07-08-18;A-LPB;47;50;76;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032204_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;17;50;70;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032209_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;27;50;78;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032214_000.wav;Pip50;Pip50;;Principal;Pip50;7;PippiT;0;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;15;52;138;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032219_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;3;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;38;51;77;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032224_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;13;50;83;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032229_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;34;50;78;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032234_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;5;PippiT;2;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;12;51;82;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032239_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;24;50;80;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032249_000.wav;PippiT;PippiT;;Principal;Pip50;7;PippiT;6;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;21;52;80;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032254_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;5;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;20;50;75;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032259_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;2;2018;8;8;3;22;08-08-18;03:22;07-08-18;A-LPB;11;50;0;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032304_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;23;08-08-18;03:23;07-08-18;A-LPB;21;50;83;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032309_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;5;2018;8;8;3;23;08-08-18;03:23;07-08-18;A-LPB;43;51;75;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032319_000.wav;Pip50;Pip50;;Principal;Pip50;8;PippiT;4;2018;8;8;3;23;08-08-18;03:23;07-08-18;A-LPB;8;51;0;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032324_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;5;2018;8;8;3;23;08-08-18;03:23;07-08-18;A-LPB;31;51;76;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032329_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;7;2018;8;8;3;23;08-08-18;03:23;07-08-18;A-LPB;10;51;85;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_032334_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;23;08-08-18;03:23;07-08-18;A-LPB;39;50;79;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
