Directory,File,Validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231425_378.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,65,48,64,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231430_379.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,79,48,51,6,6,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231435_380.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,36,47,63,6,5,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231445_541.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,38,47,0,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231457_943.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,53,46,77,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231502_944.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,21,47,82,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231516_082.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,29,46,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231525_609.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,59,47,77,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231530_610.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,62,47,73,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231535_610.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,66,47,73,7,1,4,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231540_611.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,15,45,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231543_339.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,53,46,78,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231548_340.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,15,11/06/2014,23:15,11/06/2014,SM2-1,31,45,0,7,9,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231600_934.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,53,46,0,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231611_112.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,108,48,0,6,1,2,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231616_112.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,108,50,34,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231621_113.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,105,50,37,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231626_114.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,63,48,44,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231631_804.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,52,47,83,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231636_805.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,77,48,64,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231641_806.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,14,46,138,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231650_448.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,91,47,0,4,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231655_449.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,16,11/06/2014,23:16,11/06/2014,SM2-1,113,48,0,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231700_450.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,17,11/06/2014,23:17,11/06/2014,SM2-1,20,48,74,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231704_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,17,11/06/2014,23:17,11/06/2014,SM2-1,83,48,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231709_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,17,11/06/2014,23:17,11/06/2014,SM2-1,31,47,70,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231717_032.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,17,11/06/2014,23:17,11/06/2014,SM2-1,64,47,0,5,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231735_464.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,17,11/06/2014,23:17,11/06/2014,SM2-1,34,46,110,9,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231740_465.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,17,11/06/2014,23:17,11/06/2014,SM2-1,27,45,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231802_575.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,53,47,79,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231807_576.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,20,46,0,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231823_698.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,18,46,94,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231830_748.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,34,44,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231837_140.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,36,44,81,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231850_572.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,19,43,86,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231853_103.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,87,47,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231858_104.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,18,11/06/2014,23:18,11/06/2014,SM2-1,20,45,84,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231902_500.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,65,46,0,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231907_501.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,36,46,0,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231912_562.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,58,47,76,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231917_563.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,26,46,0,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231921_959.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,55,46,77,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231927_902.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,50,48,77,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231932_903.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,18,45,90,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231936_914.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,60,47,76,7,1,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231941_914.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,58,46,87,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231946_915.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,75,50,0,5,1,2,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231951_916.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,38,47,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231957_930.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,19,11/06/2014,23:19,11/06/2014,SM2-1,46,46,85,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232002_931.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,36,46,0,6,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232018_570.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,42,47,78,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232027_914.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,21,46,89,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232031_239.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,52,47,77,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232036_240.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,25,45,0,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232046_176.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,39,46,75,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232051_636.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,44,46,87,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232056_636.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,20,11/06/2014,23:20,11/06/2014,SM2-1,17,45,79,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232111_928.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,21,11/06/2014,23:21,11/06/2014,SM2-1,51,46,80,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232116_929.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,21,11/06/2014,23:21,11/06/2014,SM2-1,2,46,0,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232117_317.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,21,11/06/2014,23:21,11/06/2014,SM2-1,17,50,91,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232123_452.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,21,11/06/2014,23:21,11/06/2014,SM2-1,41,47,86,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232150_526.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,21,11/06/2014,23:21,11/06/2014,SM2-1,112,48,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232155_526.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,21,11/06/2014,23:21,11/06/2014,SM2-1,106,47,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232200_527.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,18,48,72,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232204_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,31,47,0,4,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232208_423.wav,,Pipnat,Main,Pip35,7,Pipnat,7,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,59,42,73,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232213_424.wav,,Pip35,Main,Pip35,8,Pipnat,5,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,4,41,154,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232216_514.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,98,45,0,5,4,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232221_068.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,19,46,97,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232235_100.wav,,Pipnat,Main,Pip35,6,Pipnat,6,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,42,42,87,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232240_100.wav,,ChiroSp,Main,Pip35,4,Pipnat,4,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,13,42,89,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232256_499.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,11,23,22,11/06/2014,23:22,11/06/2014,SM2-1,91,46,0,8,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232301_500.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,23,11/06/2014,23:23,11/06/2014,SM2-1,56,47,79,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232306_500.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,23,11/06/2014,23:23,11/06/2014,SM2-1,115,51,33,6,1,2,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232311_501.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,23,11/06/2014,23:23,11/06/2014,SM2-1,49,47,0,4,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232324_415.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,11,23,23,11/06/2014,23:23,11/06/2014,SM2-1,22,50,51,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_232329_374.wav,,ChiroSp,Main,Pip50,2,PippiT,2,2014,6,11,23,23,11/06/2014,23:23,11/06/2014,SM2-1,35,42,88,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
