Dossier,Fichier,Id_avant validation,Id,Validation,Contact,Groupe,IGp,Espece,ISp,Annee,Mois,Jour,Heure,Minute,Date,Temps,Date_nuit,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz
F:/Plecobrux/WAV/,S4U00311_20180927_212325_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,23,27/09/2018,21:23,27/09/2018,S4U00311,34,47,103,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_212330_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,23,27/09/2018,21:23,27/09/2018,S4U00311,19,47,108,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_212347_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,23,27/09/2018,21:23,27/09/2018,S4U00311,26,48,94,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_212401_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,24,27/09/2018,21:24,27/09/2018,S4U00311,33,47,100,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_212406_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,24,27/09/2018,21:24,27/09/2018,S4U00311,25,47,73,8,5,0
F:/Plecobrux/WAV/,S4U00311_20180927_212424_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,24,27/09/2018,21:24,27/09/2018,S4U00311,26,48,162,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_212429_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,24,27/09/2018,21:24,27/09/2018,S4U00311,3,46,0,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_212444_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,24,27/09/2018,21:24,27/09/2018,S4U00311,35,48,101,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_212449_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,24,27/09/2018,21:24,27/09/2018,S4U00311,17,47,101,7,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_212519_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,25,27/09/2018,21:25,27/09/2018,S4U00311,30,48,99,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_212553_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,25,27/09/2018,21:25,27/09/2018,S4U00311,28,47,105,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_212558_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,25,27/09/2018,21:25,27/09/2018,S4U00311,15,47,105,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_212829_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,28,27/09/2018,21:28,27/09/2018,S4U00311,25,48,95,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_212859_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,28,27/09/2018,21:28,27/09/2018,S4U00311,37,48,95,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_212904_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,29,27/09/2018,21:29,27/09/2018,S4U00311,25,47,80,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_212954_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,29,27/09/2018,21:29,27/09/2018,S4U00311,28,48,100,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_212959_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,29,27/09/2018,21:29,27/09/2018,S4U00311,8,46,192,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_213031_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,30,27/09/2018,21:30,27/09/2018,S4U00311,30,48,113,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_213117_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,31,27/09/2018,21:31,27/09/2018,S4U00311,10,47,0,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_213359_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,33,27/09/2018,21:33,27/09/2018,S4U00311,17,48,91,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_213419_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,34,27/09/2018,21:34,27/09/2018,S4U00311,15,48,99,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_213454_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,34,27/09/2018,21:34,27/09/2018,S4U00311,33,48,101,9,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_213459_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,34,27/09/2018,21:34,27/09/2018,S4U00311,24,48,117,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_213504_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,27,21,35,27/09/2018,21:35,27/09/2018,S4U00311,2,47,0,5,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_213539_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,35,27/09/2018,21:35,27/09/2018,S4U00311,32,48,103,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_213544_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,35,27/09/2018,21:35,27/09/2018,S4U00311,9,47,172,9,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_213643_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,36,27/09/2018,21:36,27/09/2018,S4U00311,20,48,0,8,10,0
F:/Plecobrux/WAV/,S4U00311_20180927_213714_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,37,27/09/2018,21:37,27/09/2018,S4U00311,23,47,95,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_213719_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,37,27/09/2018,21:37,27/09/2018,S4U00311,34,48,83,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_213724_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,37,27/09/2018,21:37,27/09/2018,S4U00311,17,47,105,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_213748_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,37,27/09/2018,21:37,27/09/2018,S4U00311,23,47,149,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_213757_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,37,27/09/2018,21:37,27/09/2018,S4U00311,15,47,91,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_213806_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,38,27/09/2018,21:38,27/09/2018,S4U00311,21,47,105,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_214121_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,41,27/09/2018,21:41,27/09/2018,S4U00311,4,48,0,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_214333_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,43,27/09/2018,21:43,27/09/2018,S4U00311,22,47,117,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_214338_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,5,PippiT,4,2018,9,27,21,43,27/09/2018,21:43,27/09/2018,S4U00311,2,49,0,5,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_214615_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,46,27/09/2018,21:46,27/09/2018,S4U00311,34,48,95,8,5,0
F:/Plecobrux/WAV/,S4U00311_20180927_214620_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,46,27/09/2018,21:46,27/09/2018,S4U00311,1,46,0,6,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_214641_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,46,27/09/2018,21:46,27/09/2018,S4U00311,43,49,89,10,1,2
F:/Plecobrux/WAV/,S4U00311_20180927_214646_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,46,27/09/2018,21:46,27/09/2018,S4U00311,35,47,99,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_214651_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,46,27/09/2018,21:46,27/09/2018,S4U00311,28,48,99,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_214730_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,47,27/09/2018,21:47,27/09/2018,S4U00311,20,48,101,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215124_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,51,27/09/2018,21:51,27/09/2018,S4U00311,23,48,99,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215138_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,51,27/09/2018,21:51,27/09/2018,S4U00311,12,48,0,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215153_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,51,27/09/2018,21:51,27/09/2018,S4U00311,45,48,95,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215158_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,51,27/09/2018,21:51,27/09/2018,S4U00311,18,47,0,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215203_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,52,27/09/2018,21:52,27/09/2018,S4U00311,10,48,105,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215211_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,52,27/09/2018,21:52,27/09/2018,S4U00311,19,48,104,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215218_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,52,27/09/2018,21:52,27/09/2018,S4U00311,27,48,98,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215226_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,52,27/09/2018,21:52,27/09/2018,S4U00311,39,48,0,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215231_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,52,27/09/2018,21:52,27/09/2018,S4U00311,27,47,92,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215246_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,52,27/09/2018,21:52,27/09/2018,S4U00311,4,48,90,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_215329_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,53,27/09/2018,21:53,27/09/2018,S4U00311,43,48,95,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215334_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,53,27/09/2018,21:53,27/09/2018,S4U00311,14,46,93,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215438_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,54,27/09/2018,21:54,27/09/2018,S4U00311,29,48,105,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215443_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,54,27/09/2018,21:54,27/09/2018,S4U00311,6,48,0,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215548_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,55,27/09/2018,21:55,27/09/2018,S4U00311,25,48,92,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215603_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,56,27/09/2018,21:56,27/09/2018,S4U00311,31,47,105,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215608_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,56,27/09/2018,21:56,27/09/2018,S4U00311,1,47,0,6,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_215613_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,56,27/09/2018,21:56,27/09/2018,S4U00311,31,48,98,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215719_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,57,27/09/2018,21:57,27/09/2018,S4U00311,37,48,94,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215724_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,57,27/09/2018,21:57,27/09/2018,S4U00311,10,46,108,7,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_215731_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,57,27/09/2018,21:57,27/09/2018,S4U00311,32,48,90,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215736_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,57,27/09/2018,21:57,27/09/2018,S4U00311,27,47,101,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215743_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,57,27/09/2018,21:57,27/09/2018,S4U00311,37,48,95,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215748_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,57,27/09/2018,21:57,27/09/2018,S4U00311,14,46,111,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215757_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,57,27/09/2018,21:57,27/09/2018,S4U00311,34,48,95,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215802_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,58,27/09/2018,21:58,27/09/2018,S4U00311,2,48,0,6,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_215807_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,58,27/09/2018,21:58,27/09/2018,S4U00311,40,48,99,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215812_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,58,27/09/2018,21:58,27/09/2018,S4U00311,31,48,92,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215817_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,58,27/09/2018,21:58,27/09/2018,S4U00311,2,46,0,6,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_215822_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,58,27/09/2018,21:58,27/09/2018,S4U00311,28,48,0,7,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_215845_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,58,27/09/2018,21:58,27/09/2018,S4U00311,21,48,116,7,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_215853_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,58,27/09/2018,21:58,27/09/2018,S4U00311,17,47,187,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_215907_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,59,27/09/2018,21:59,27/09/2018,S4U00311,15,47,108,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215928_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,59,27/09/2018,21:59,27/09/2018,S4U00311,39,47,96,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_215933_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,59,27/09/2018,21:59,27/09/2018,S4U00311,7,46,75,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_215945_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,59,27/09/2018,21:59,27/09/2018,S4U00311,38,48,107,9,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_215950_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,21,59,27/09/2018,21:59,27/09/2018,S4U00311,17,46,176,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_220011_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,0,27/09/2018,22:00,27/09/2018,S4U00311,29,46,91,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220043_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,0,27/09/2018,22:00,27/09/2018,S4U00311,10,48,181,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220130_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,1,27/09/2018,22:01,27/09/2018,S4U00311,31,48,99,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220200_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,2,27/09/2018,22:02,27/09/2018,S4U00311,10,48,0,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220210_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,2,27/09/2018,22:02,27/09/2018,S4U00311,9,47,0,7,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220217_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,2,27/09/2018,22:02,27/09/2018,S4U00311,24,48,127,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220240_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,27,22,2,27/09/2018,22:02,27/09/2018,S4U00311,28,49,0,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220245_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,2,27/09/2018,22:02,27/09/2018,S4U00311,40,47,96,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220250_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,2,27/09/2018,22:02,27/09/2018,S4U00311,68,49,63,10,2,9
F:/Plecobrux/WAV/,S4U00311_20180927_220257_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,2,27/09/2018,22:02,27/09/2018,S4U00311,48,48,93,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220302_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,3,27/09/2018,22:03,27/09/2018,S4U00311,45,48,89,10,2,4
F:/Plecobrux/WAV/,S4U00311_20180927_220307_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,3,27/09/2018,22:03,27/09/2018,S4U00311,12,47,184,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220313_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,3,27/09/2018,22:03,27/09/2018,S4U00311,27,48,0,8,7,0
F:/Plecobrux/WAV/,S4U00311_20180927_220328_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,3,27/09/2018,22:03,27/09/2018,S4U00311,31,48,96,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_220337_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,3,27/09/2018,22:03,27/09/2018,S4U00311,43,48,84,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220342_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,3,27/09/2018,22:03,27/09/2018,S4U00311,4,46,0,7,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220422_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,4,27/09/2018,22:04,27/09/2018,S4U00311,22,48,121,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220500_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,5,27/09/2018,22:05,27/09/2018,S4U00311,24,47,109,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220540_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,5,27/09/2018,22:05,27/09/2018,S4U00311,37,48,95,8,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_220545_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,5,27/09/2018,22:05,27/09/2018,S4U00311,55,48,82,10,8,0
F:/Plecobrux/WAV/,S4U00311_20180927_220550_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,5,27/09/2018,22:05,27/09/2018,S4U00311,78,48,42,10,8,1
F:/Plecobrux/WAV/,S4U00311_20180927_220600_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,25,48,94,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_220605_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,4,48,0,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220611_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,36,48,92,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220616_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,2,47,0,6,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_220623_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,42,48,97,8,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_220628_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,7,49,0,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220635_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,41,47,105,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_220642_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,29,48,110,8,6,0
F:/Plecobrux/WAV/,S4U00311_20180927_220647_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,37,48,97,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220652_000.wav,ChiroSp,ChiroSp,,Principal,Pip50,4,PippiT,4,2018,9,27,22,6,27/09/2018,22:06,27/09/2018,S4U00311,1,48,0,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_220724_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,7,27/09/2018,22:07,27/09/2018,S4U00311,36,48,107,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_220729_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,7,2018,9,27,22,7,27/09/2018,22:07,27/09/2018,S4U00311,9,48,158,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220740_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,7,27/09/2018,22:07,27/09/2018,S4U00311,38,47,96,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_220745_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,27,22,7,27/09/2018,22:07,27/09/2018,S4U00311,4,47,290,6,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_220800_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,6,2018,9,27,22,8,27/09/2018,22:08,27/09/2018,S4U00311,6,48,270,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_220823_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,8,27/09/2018,22:08,27/09/2018,S4U00311,3,45,0,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_220841_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,8,27/09/2018,22:08,27/09/2018,S4U00311,28,46,81,9,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_220935_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,9,27/09/2018,22:09,27/09/2018,S4U00311,16,48,106,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_220958_000.wav,PippiT,PippiT,,Principal,Pip50,7,PippiT,7,2018,9,27,22,9,27/09/2018,22:09,27/09/2018,S4U00311,3,48,0,6,1,0
F:/Plecobrux/WAV/,S4U00311_20180927_221005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,36,48,103,9,4,0
F:/Plecobrux/WAV/,S4U00311_20180927_221010_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,5,46,275,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180927_221018_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,35,47,76,7,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_221023_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,13,47,59,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_221028_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,28,48,106,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180927_221033_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,39,48,97,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_221038_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,45,48,96,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_221045_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,22,10,27/09/2018,22:10,27/09/2018,S4U00311,42,47,82,10,3,0
