Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192127_331.wav,,Nycnoc,Nycnoc,Main,ENVsp,8,Nycnoc,6,2017,3,11,19,21,11/03/2017,19:21,11/03/2017,A-DASY,11,19,384,10,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192132_331.wav,,Nycnoc,Nycnoc,Main,ENVsp,7,Nycnoc,7,2017,3,11,19,21,11/03/2017,19:21,11/03/2017,A-DASY,2,19,0,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192156_970.wav,,Nycnoc,Nycnoc,Main,ENVsp,9,Nycnoc,9,2017,3,11,19,21,11/03/2017,19:21,11/03/2017,A-DASY,17,21,132,10,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192201_970.wav,,Nycnoc,Nycnoc,Main,ENVsp,10,Nycnoc,6,2017,3,11,19,22,11/03/2017,19:22,11/03/2017,A-DASY,24,21,142,10,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192206_970.wav,,Nycnoc,Nycnoc,Main,ENVsp,10,Nycnoc,7,2017,3,11,19,22,11/03/2017,19:22,11/03/2017,A-DASY,13,20,272,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192448_023.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,24,11/03/2017,19:24,11/03/2017,A-DASY,8,45,175,7,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192538_731.wav,,Pipnat,Pipnat,Main,Pip35,8,Pipnat,8,2017,3,11,19,25,11/03/2017,19:25,11/03/2017,A-DASY,11,40,191,8,3,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_192543_731.wav,,Pip35,Pip35,Main,Pip35,8,Pipnat,5,2017,3,11,19,25,11/03/2017,19:25,11/03/2017,A-DASY,4,40,128,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_192618_947.wav,,ChiroSp,ChiroSp,Main,Pip35,3,Pipnat,3,2017,3,11,19,26,11/03/2017,19:26,11/03/2017,A-DASY,16,42,111,7,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_192717_154.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,27,11/03/2017,19:27,11/03/2017,A-DASY,4,47,307,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_193437_375.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,34,11/03/2017,19:34,11/03/2017,A-DASY,9,44,167,7,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_193504_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobec,3,2017,3,11,19,35,11/03/2017,19:35,11/03/2017,A-DASY,42,41,97,4,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_193509_000.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobra,1,2017,3,11,19,35,11/03/2017,19:35,11/03/2017,A-DASY,2,38,0,4,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_193642_635.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,7,2017,3,11,19,36,11/03/2017,19:36,11/03/2017,A-DASY,2,46,376,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_193841_595.wav,,Pipnat,Pipnat,Main,Pip35,7,Pipnat,7,2017,3,11,19,38,11/03/2017,19:38,11/03/2017,A-DASY,16,41,169,8,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_193914_406.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,39,11/03/2017,19:39,11/03/2017,A-DASY,4,47,102,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_194436_909.wav,,Pipnat,Pipnat,Main,Pip35,10,Pipnat,7,2017,3,11,19,44,11/03/2017,19:44,11/03/2017,A-DASY,25,40,179,6,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_194539_539.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,45,11/03/2017,19:45,11/03/2017,A-DASY,5,44,0,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_194746_381.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,47,11/03/2017,19:47,11/03/2017,A-DASY,31,45,102,7,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_194751_381.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,47,11/03/2017,19:47,11/03/2017,A-DASY,29,45,90,8,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_194803_513.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2017,3,11,19,48,11/03/2017,19:48,11/03/2017,A-DASY,15,38,89,6,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_194928_650.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,19,49,11/03/2017,19:49,11/03/2017,A-DASY,22,47,185,10,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_195004_000.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2017,3,11,19,50,11/03/2017,19:50,11/03/2017,A-DASY,22,44,122,9,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_195009_000.wav,,ChiroSp,ChiroSp,Main,Pip35,1,Pipnat,1,2017,3,11,19,50,11/03/2017,19:50,11/03/2017,A-DASY,15,42,183,8,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_195845_643.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,10,Pipnat,8,2017,3,11,19,58,11/03/2017,19:58,11/03/2017,A-DASY,19,40,180,8,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_195850_643.wav,,Pip35,Pip35,Main,Pip35,10,Pipnat,4,2017,3,11,19,58,11/03/2017,19:58,11/03/2017,A-DASY,4,39,333,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_200057_264.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,0,11/03/2017,20:00,11/03/2017,A-DASY,24,44,182,10,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_200102_264.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2017,3,11,20,1,11/03/2017,20:01,11/03/2017,A-DASY,4,43,0,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_200657_053.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2017,3,11,20,6,11/03/2017,20:06,11/03/2017,A-DASY,28,44,170,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_200702_053.wav,,ChiroSp,ChiroSp,Main,Pip50,4,PippiT,4,2017,3,11,20,7,11/03/2017,20:07,11/03/2017,A-DASY,6,43,108,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_201034_291.wav,,Plesp,Plesp,Main,Plesp,6,Pleaus,0,2017,3,11,20,10,11/03/2017,20:10,11/03/2017,A-DASY,5,23,376,6,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_201042_679.wav,,Plesp,Plesp,Main,Plesp,10,Pleaus,0,2017,3,11,20,10,11/03/2017,20:10,11/03/2017,A-DASY,4,29,263,4,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_201155_135.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,11,11/03/2017,20:11,11/03/2017,A-DASY,25,45,174,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_201220_741.wav,,Pipnat,Pipnat,Main,Pip35,8,Pipnat,8,2017,3,11,20,12,11/03/2017,20:12,11/03/2017,A-DASY,8,40,314,7,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_201322_741.wav,,Pip35,Pip35,Main,Pip35,10,Pipnat,5,2017,3,11,20,13,11/03/2017,20:13,11/03/2017,A-DASY,26,41,169,7,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_201327_741.wav,,Pip35,Pip35,Main,Pip35,10,Pipnat,4,2017,3,11,20,13,11/03/2017,20:13,11/03/2017,A-DASY,1,40,0,6,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_202227_296.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2017,3,11,20,22,11/03/2017,20:22,11/03/2017,A-DASY,25,44,170,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_202911_169.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,29,11/03/2017,20:29,11/03/2017,A-DASY,9,46,120,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_202925_144.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,29,11/03/2017,20:29,11/03/2017,A-DASY,40,46,96,9,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_202930_144.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,29,11/03/2017,20:29,11/03/2017,A-DASY,7,45,102,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_203531_125.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,35,11/03/2017,20:35,11/03/2017,A-DASY,28,44,165,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_203536_125.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2017,3,11,20,35,11/03/2017,20:35,11/03/2017,A-DASY,5,44,4,7,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_203926_688.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2017,3,11,20,39,11/03/2017,20:39,11/03/2017,A-DASY,6,44,207,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_203947_845.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,39,11/03/2017,20:39,11/03/2017,A-DASY,12,46,166,7,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_205639_186.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,A-DASY,38,47,101,10,0,4,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_205644_186.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,20,56,11/03/2017,20:56,11/03/2017,A-DASY,12,45,170,9,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_205932_117.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,A-DASY,8,44,289,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_205932_117.wav,C. Brabant,Nyclei,ENVsp,Secondary,ENVsp,8,Nyclei,3,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,A-DASY,3,24,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_205937_117.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2017,3,11,20,59,11/03/2017,20:59,11/03/2017,A-DASY,4,44,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_210913_508.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2017,3,11,21,9,11/03/2017,21:09,11/03/2017,A-DASY,23,38,87,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_211009_173.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2017,3,11,21,10,11/03/2017,21:10,11/03/2017,A-DASY,6,44,221,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_211016_221.wav,,Myosp,Myosp,Main,Myosp,9,Myodau,0,2017,3,11,21,10,11/03/2017,21:10,11/03/2017,A-DASY,64,41,78,5,4,2,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_211021_221.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myodau,1,2017,3,11,21,10,11/03/2017,21:10,11/03/2017,A-DASY,5,41,1,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_214711_099.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2017,3,11,21,47,11/03/2017,21:47,11/03/2017,A-DASY,14,38,96,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_221935_062.wav,,ChiroSp,ChiroSp,Main,Plesp,2,Pleaus,1,2017,3,11,22,19,11/03/2017,22:19,11/03/2017,A-DASY,1,25,1227,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_222709_985.wav,,Myosp,Myosp,Main,Myosp,7,Myobec,2,2017,3,11,22,27,11/03/2017,22:27,11/03/2017,A-DASY,50,37,60,6,4,1,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_222714_985.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myodau,0,2017,3,11,22,27,11/03/2017,22:27,11/03/2017,A-DASY,61,38,45,5,4,3,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_222719_985.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobec,1,2017,3,11,22,27,11/03/2017,22:27,11/03/2017,A-DASY,1,37,0,6,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_222723_497.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2017,3,11,22,27,11/03/2017,22:27,11/03/2017,A-DASY,4,37,90,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_223028_121.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodas,0,2017,3,11,22,30,11/03/2017,22:30,11/03/2017,A-DASY,7,34,172,4,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170311_224854_540.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2017,3,11,22,48,11/03/2017,22:48,11/03/2017,A-DASY,4,40,95,4,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_224859_548.wav,,Myosp,Myosp,Main,Myosp,9,Myodau,0,2017,3,11,22,48,11/03/2017,22:48,11/03/2017,A-DASY,50,38,79,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_224904_548.wav,,Myosp,Myosp,Main,Myosp,6,Myobec,0,2017,3,11,22,49,11/03/2017,22:49,11/03/2017,A-DASY,31,40,86,6,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_224940_843.wav,,Myosp,Myosp,Main,Myosp,6,Myodau,2,2017,3,11,22,49,11/03/2017,22:49,11/03/2017,A-DASY,84,41,56,5,6,1,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170311_224945_843.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myodau,0,2017,3,11,22,49,11/03/2017,22:49,11/03/2017,A-DASY,32,40,82,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
