Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Machine,Projet,Habitat1,Habitat2
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_010027_736.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,1,0,2/08/2015,1:00,1/08/2015,SM2-BXL,15,45,190,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_015208_085.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,1,52,2/08/2015,1:52,1/08/2015,SM2-BXL,8,47,270,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_024730_765.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,2,47,2/08/2015,2:47,1/08/2015,SM2-BXL,12,44,273,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_040005_399.wav,,ENVsp,ENVsp,Main,ENVsp,6,Eptser,0,2015,8,2,4,0,2/08/2015,4:00,1/08/2015,SM2-BXL,24,29,165,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_040010_399.wav,,ChiroSp,ChiroSp,Main,ENVsp,3,Eptser,0,2015,8,2,4,0,2/08/2015,4:00,1/08/2015,SM2-BXL,19,29,229,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_040015_399.wav,,ChiroSp,ChiroSp,Main,ENVsp,0,Vesmur,0,2015,8,2,4,0,2/08/2015,4:00,1/08/2015,SM2-BXL,1,31,0,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_045326_064.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2015,8,2,4,53,2/08/2015,4:53,1/08/2015,SM2-BXL,26,48,168,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_045331_064.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,4,53,2/08/2015,4:53,1/08/2015,SM2-BXL,3,46,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054252_724.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,42,2/08/2015,5:42,1/08/2015,SM2-BXL,21,23,215,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054257_724.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,4,2015,8,2,5,42,2/08/2015,5:42,1/08/2015,SM2-BXL,1,25,0,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054300_000.wav,,ENVsp,ENVsp,Main,ENVsp,9,Nyclei,2,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,24,23,219,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054305_000.wav,,ENVsp,ENVsp,Main,ENVsp,8,Nyclei,4,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,24,23,213,10,5,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054310_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,0,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,24,24,213,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054315_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,19,24,225,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054320_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,22,24,217,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054325_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,53,38,14,9,7,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054325_000.wav,,ChiroSp,ChiroSp,Secondary,Pip35,4,Pipnat,4,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,5,40,8,4,7,10,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054330_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,6,Nyclei,1,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,52,37,36,9,5,10,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054335_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Nyclei,3,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,42,38,60,10,5,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054340_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,8,Nyclei,2,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,50,39,19,10,7,10,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054345_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,20,25,206,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054350_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,27,25,204,10,2,1,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054355_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,8,Nyclei,2,2015,8,2,5,43,2/08/2015,5:43,1/08/2015,SM2-BXL,54,37,20,10,8,10,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054400_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,9,Nyclei,2,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,38,29,62,10,7,4,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054405_000.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,30,28,111,9,4,2,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054410_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,4,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,29,25,193,10,5,1,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054415_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,21,24,213,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054420_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,21,24,205,10,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054425_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,25,25,188,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054430_000.wav,,ENVsp,ENVsp,Main,ENVsp,8,Nyclei,3,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,18,24,237,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054435_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,1,Nyclei,1,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,2,24,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054438_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,3,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,19,25,196,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054443_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,18,24,210,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054448_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,25,24,192,10,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054453_485.wav,,ChiroSp,ChiroSp,Main,ENVsp,5,Nyclei,1,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,44,37,36,10,7,10,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054458_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,8,2,5,44,2/08/2015,5:44,1/08/2015,SM2-BXL,18,23,238,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054503_485.wav,,ENVsp,ENVsp,Main,ENVsp,7,Nyclei,2,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,43,29,20,9,7,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054508_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,20,24,219,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054513_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,0,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,32,24,125,10,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054518_485.wav,,ENVsp,ENVsp,Main,ENVsp,9,Nyclei,4,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,21,23,218,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054523_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,20,23,233,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054528_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,18,24,231,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054533_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,21,23,230,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054538_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,33,25,122,10,5,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054543_485.wav,,ENVsp,ENVsp,Main,ENVsp,9,Nyclei,2,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,19,23,235,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054548_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,4,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,19,23,235,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054553_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,0,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,20,24,212,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054558_485.wav,,ENVsp,ENVsp,Main,ENVsp,8,Nyclei,3,2015,8,2,5,45,2/08/2015,5:45,1/08/2015,SM2-BXL,22,23,216,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054603_485.wav,,ENVsp,ENVsp,Main,ENVsp,7,Nyclei,4,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,21,24,173,9,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054608_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,4,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,22,24,228,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054613_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,34,25,150,10,5,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054618_485.wav,,ENVsp,ENVsp,Main,ENVsp,8,Nyclei,3,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,16,23,233,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054623_485.wav,,ENVsp,ENVsp,Main,ENVsp,8,Nyclei,2,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,29,24,87,10,5,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054628_485.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,19,23,215,10,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054635_860.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,19,24,211,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054640_860.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,20,23,232,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054645_860.wav,,ENVsp,ENVsp,Main,ENVsp,8,Nyclei,2,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,25,24,97,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054650_860.wav,,ChiroSp,ChiroSp,Main,ENVsp,5,Nyclei,2,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,33,28,83,9,6,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054655_860.wav,,ENVsp,ENVsp,Main,ENVsp,6,Nyclei,3,2015,8,2,5,46,2/08/2015,5:46,1/08/2015,SM2-BXL,22,23,181,10,5,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054700_860.wav,,ENVsp,ENVsp,Main,ENVsp,9,Nyclei,3,2015,8,2,5,47,2/08/2015,5:47,1/08/2015,SM2-BXL,25,24,199,10,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054705_860.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,8,2,5,47,2/08/2015,5:47,1/08/2015,SM2-BXL,22,24,217,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054710_860.wav,,ENVsp,ENVsp,Main,ENVsp,9,Nyclei,5,2015,8,2,5,47,2/08/2015,5:47,1/08/2015,SM2-BXL,21,24,215,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_054715_860.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,9,Nyclei,2,2015,8,2,5,47,2/08/2015,5:47,1/08/2015,SM2-BXL,28,27,133,10,5,8,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
